,0
123,0.6945884823799133
124,0.6939694881439209
125,0.6942057609558105
126,0.6974055767059326
127,0.6951460838317871
128,0.6961629986763
129,0.6942510008811951
130,0.6947945356369019
131,0.6950055956840515
132,0.6941959857940674
133,0.6949014663696289
134,0.6943724155426025
135,0.694080114364624
136,0.6942631602287292
137,0.6941165924072266
138,0.6946076154708862
139,0.6950411796569824
140,0.69502192735672
141,0.6952745318412781
142,0.6942360401153564
143,0.6943230032920837
144,0.6941581964492798
145,0.6940450072288513
146,0.6939842104911804
147,0.6943080425262451
148,0.6942490339279175
149,0.6942605376243591
150,0.6940020322799683
151,0.6941291093826294
152,0.6944490075111389
153,0.6949600577354431
154,0.6951908469200134
155,0.6960668563842773
156,0.6971582174301147
157,0.6977006793022156
158,0.6948304772377014
159,0.6946350336074829
160,0.6942068338394165
161,0.6944358944892883
162,0.6939123272895813
163,0.6945059299468994
164,1.1819632053375244
165,0.867122232913971
166,1.0195024013519287
167,0.8085278272628784
168,0.7259138226509094
169,0.7303495407104492
170,0.7031615972518921
171,0.8083702921867371
172,0.6970056295394897
173,0.694671094417572
174,0.6980360746383667
175,0.6947571039199829
176,0.6955453753471375
177,0.6945205926895142
178,0.6976501941680908
179,0.6951515674591064
180,0.6953920722007751
181,0.6968119144439697
182,0.698805034160614
183,0.6954225897789001
184,0.6978490352630615
185,0.6947656273841858
186,0.6959887146949768
187,0.6971637010574341
188,0.7110996246337891
189,1.2156052589416504
190,1.240768313407898
191,1.2181305885314941
192,1.2246710062026978
193,1.1447927951812744
194,1.1767048835754395
195,1.1323063373565674
196,1.0826804637908936
197,1.036303997039795
198,1.0266597270965576
199,0.9526736736297607
200,0.8071519136428833
201,0.7328866720199585
202,0.7115880250930786
203,0.7007072567939758
204,0.7114264369010925
205,0.7096250057220459
206,0.6962823867797852
207,0.7392449378967285
208,0.7018686532974243
209,0.8201692700386047
210,0.7703437805175781
211,0.7222894430160522
212,0.6979117393493652
213,0.7147176861763
214,0.7503030300140381
215,0.7097145915031433
216,0.6955639123916626
217,0.7024969458580017
218,0.7159491181373596
219,0.7218316793441772
220,0.6984127759933472
221,0.6963639855384827
222,0.6991072297096252
223,0.6987324953079224
224,0.8403081297874451
225,0.7507414817810059
226,0.7743141651153564
227,0.6979249715805054
228,0.7040805816650391
229,0.7785400152206421
230,0.7455428838729858
231,0.7091044783592224
232,0.6985012888908386
233,0.7017189860343933
234,0.6952739953994751
235,0.694520115852356
236,1.136021375656128
237,1.0266742706298828
238,0.8302216529846191
239,0.6961615085601807
240,0.7025259733200073
241,0.7123675346374512
242,0.6977055072784424
243,0.7109678387641907
244,0.7202762365341187
245,0.6955764889717102
246,0.6968152523040771
247,0.6943299770355225
248,0.6940956115722656
249,0.7255080938339233
250,0.697777509689331
251,0.6939631104469299
252,0.6944796442985535
253,0.6938517093658447
254,1.0557045936584473
255,0.7502461671829224
256,0.7323827147483826
257,0.6980780363082886
258,0.6956352591514587
259,0.6961771249771118
260,0.6987229585647583
261,0.6970812678337097
262,0.7097209095954895
263,0.6963886022567749
264,0.6961521506309509
265,0.7351425886154175
266,0.7399663925170898
267,0.7051293849945068
268,0.6943778395652771
269,0.6940535306930542
270,0.6940040588378906
271,0.6939864754676819
272,0.6938431262969971
273,0.6939801573753357
274,0.6938967704772949
275,0.6944085359573364
276,0.6939890384674072
277,0.6936898827552795
278,0.693962037563324
279,0.6944211721420288
280,0.6937370896339417
281,0.6937324404716492
282,0.6939507126808167
283,0.6942141056060791
284,0.6936941146850586
285,0.693847119808197
286,0.6938446760177612
287,0.7048940062522888
288,1.0867525339126587
289,0.7917808294296265
290,0.7876807451248169
291,0.6975526809692383
292,0.7234042882919312
293,0.694595456123352
294,0.6942718029022217
295,0.6949406862258911
296,0.6970261335372925
297,0.6970452070236206
298,0.6941940784454346
299,0.6937783360481262
300,0.6938087940216064
301,0.6940105557441711
302,0.6944552659988403
303,0.6939208507537842
304,0.6942383050918579
305,0.6938550472259521
306,0.6945696473121643
307,0.6939913630485535
308,0.6938222646713257
309,0.6937337517738342
310,0.6941174268722534
311,0.6939321756362915
312,0.6968123912811279
313,0.6936777234077454
314,0.693860650062561
315,0.6938958764076233
316,0.6938691139221191
317,0.694858729839325
318,0.6949447393417358
319,0.6941115260124207
320,0.6943662166595459
321,0.6939266920089722
322,0.6972312331199646
323,0.6937217712402344
324,0.693664014339447
325,0.693773627281189
326,0.6938826441764832
327,0.6940303444862366
328,0.6941744089126587
329,0.694282054901123
330,0.6936958432197571
331,0.6941788196563721
332,0.6937557458877563
333,0.6938942670822144
334,0.6941286325454712
335,0.6940701007843018
336,0.6940253376960754
337,0.6984681487083435
338,0.6937056183815002
339,0.6936231255531311
340,0.6940895915031433
341,0.693615734577179
342,0.6936894655227661
343,0.6939255595207214
344,0.6940167546272278
345,0.6942960023880005
346,0.6938196420669556
347,0.6961413621902466
348,0.6942377090454102
349,0.6940432786941528
350,0.6942537426948547
351,0.6941678524017334
352,0.6940094828605652
353,0.6940128207206726
354,0.6938982009887695
355,0.6941646337509155
356,0.6938199400901794
357,0.6938635110855103
358,0.6950075626373291
359,0.6952430009841919
360,0.6939724683761597
361,0.7009183764457703
362,0.6940321922302246
363,0.6940282583236694
364,0.6940425038337708
365,0.695419192314148
366,0.6938705444335938
367,0.6939113140106201
368,0.6936473846435547
369,0.6936830282211304
370,0.693719208240509
371,0.6937229633331299
372,0.6942595839500427
373,0.693617582321167
374,0.6937888860702515
375,0.6938679814338684
376,0.6936280131340027
377,0.6936944127082825
378,0.6937216520309448
379,0.6936571002006531
380,0.6937638521194458
381,0.6937394738197327
382,0.6936925649642944
383,0.6937415599822998
384,0.6939248442649841
385,0.6938556432723999
386,0.6945472955703735
387,0.694139838218689
388,0.6942236423492432
389,0.6960622668266296
390,0.6945918202400208
391,0.6945481300354004
392,0.6944698095321655
393,0.6941304802894592
394,0.6942851543426514
395,0.6941103935241699
396,0.6939593553543091
397,0.6938820481300354
398,0.6955538988113403
399,0.6941315531730652
400,0.6938796043395996
401,0.6939159631729126
402,0.6942148208618164
403,0.6940933465957642
404,0.6940515637397766
405,0.6940852403640747
406,0.6939890384674072
407,0.694273829460144
408,0.6943712830543518
409,0.694286584854126
410,0.7155146598815918
411,0.7147266268730164
412,0.6951063275337219
413,0.6952428221702576
414,0.6941382884979248
415,0.69402015209198
416,0.6941267848014832
417,0.6937938332557678
418,0.6939878463745117
419,0.6937637329101562
420,0.6939329504966736
421,0.6936798095703125
422,0.6940006017684937
423,0.6939254999160767
424,0.6938137412071228
425,0.6936819553375244
426,0.6936789155006409
427,0.6938552260398865
428,0.6939303874969482
429,0.6942439079284668
430,0.6938145160675049
431,0.6936420202255249
432,0.6938976645469666
433,0.7109085321426392
434,0.7007327675819397
435,0.6942814588546753
436,0.6946381330490112
437,0.6937931180000305
438,0.6938064098358154
439,0.6938576698303223
440,0.6937957406044006
441,0.6937401294708252
442,0.6936827898025513
443,0.6938327550888062
444,0.6935744285583496
445,0.6936964988708496
446,0.6936959028244019
447,0.6935887932777405
448,0.693772554397583
449,0.6938697099685669
450,0.6937704086303711
451,0.6935886144638062
452,0.6936520338058472
453,0.6939820647239685
454,0.6937446594238281
455,0.6935924291610718
456,0.693532407283783
457,0.6935787200927734
458,0.6936728954315186
459,0.6938828229904175
460,0.693679928779602
461,0.6935867071151733
462,0.6936115026473999
463,0.6935614347457886
464,0.693622350692749
465,0.6935398578643799
466,0.6935529708862305
467,0.6935490369796753
468,0.695375919342041
469,0.6935402750968933
470,0.6934658288955688
471,0.6935889720916748
472,0.6935241222381592
473,0.693713903427124
474,0.6936368942260742
475,0.6934806108474731
476,0.6935480833053589
477,0.6935136914253235
478,0.693496584892273
479,0.693564772605896
480,0.6935141086578369
481,0.6935297250747681
482,0.6934770345687866
483,0.6935194730758667
484,0.6934899091720581
485,0.6935006380081177
486,0.6934858560562134
487,0.6934934854507446
488,0.6934648156166077
489,0.6935752034187317
490,0.6934592127799988
491,0.6934999227523804
492,0.693591833114624
493,0.693707287311554
494,0.6937708854675293
495,0.6935693621635437
496,0.6936472654342651
497,0.6942093968391418
498,0.6998980045318604
499,0.6943536400794983
500,0.7412086129188538
501,0.9785445332527161
502,1.0644292831420898
503,1.0722529888153076
504,1.0501776933670044
505,1.0037482976913452
506,1.0221004486083984
507,1.02207612991333
508,0.9858100414276123
509,0.9472113847732544
510,0.9998328685760498
511,0.922651469707489
512,0.9172866940498352
513,0.8821302652359009
514,0.8663834929466248
515,0.8494670391082764
516,0.8263203501701355
517,0.806376576423645
518,0.7901189923286438
519,0.8168105483055115
520,0.7531576156616211
521,0.7638216614723206
522,0.7438144087791443
523,0.6947250962257385
524,0.6951419711112976
525,0.6978468298912048
526,0.6963769793510437
527,0.6987273097038269
528,0.7144473791122437
529,0.6942357420921326
530,0.6953892111778259
531,0.7154372930526733
532,0.6949974298477173
533,0.6943569183349609
534,0.6957399845123291
535,0.6982665061950684
536,0.6958847641944885
537,0.6949251294136047
538,0.6946695446968079
539,0.6964510083198547
540,0.6983668804168701
541,0.7003694176673889
542,0.6990736722946167
543,0.6975336670875549
544,0.7104732990264893
545,0.7024649977684021
546,0.6967071294784546
547,0.6964951753616333
548,0.6961343288421631
549,0.6973057389259338
550,0.7120823264122009
551,0.7151972055435181
552,0.7012354731559753
553,0.7122112512588501
554,0.7100123763084412
555,0.7454546689987183
556,0.7211116552352905
557,0.700115442276001
558,0.7081127166748047
559,0.7086317539215088
560,0.7274491786956787
561,0.8511666059494019
562,0.8497172594070435
563,0.7970230579376221
564,0.7789363861083984
565,0.7239149212837219
566,0.7074638605117798
567,0.8000816106796265
568,0.7435144782066345
569,0.7987439632415771
570,0.72443026304245
571,0.795157790184021
572,0.6939278841018677
573,0.7796694040298462
574,0.806503176689148
575,0.7269369959831238
576,1.0593985319137573
577,1.051350474357605
578,1.039994716644287
579,1.0169099569320679
580,0.8553467988967896
581,0.8659150004386902
582,0.7361202239990234
583,0.7137137651443481
584,0.7065722942352295
585,0.7092358469963074
586,0.701259434223175
587,0.6968514323234558
588,0.6988167762756348
589,0.7184435129165649
590,0.7170804738998413
591,0.7026878595352173
592,0.7510217428207397
593,0.7121065855026245
594,0.9370436072349548
595,0.7279953956604004
596,0.6944672465324402
597,0.6942834258079529
598,0.6943042874336243
599,0.8227702975273132
600,0.8086544275283813
601,0.7988829016685486
602,0.7118034958839417
603,0.6987576484680176
604,0.7091647386550903
605,0.6952522397041321
606,0.7003248929977417
607,1.0157887935638428
608,0.9374450445175171
609,0.7640865445137024
610,0.7235056757926941
611,0.6953154802322388
612,0.6970504522323608
613,0.6952154636383057
614,0.6938426494598389
615,0.6937952041625977
616,0.6944870352745056
617,0.6942967176437378
618,0.6939560174942017
619,0.6944661140441895
620,0.693962037563324
621,0.6938713788986206
622,0.693847119808197
623,0.6950724720954895
624,0.6938618421554565
625,0.6942220330238342
626,0.6936941146850586
627,0.6941356062889099
628,0.6939294338226318
629,0.6942833662033081
630,0.6946867108345032
631,0.6944471001625061
632,0.6955654621124268
633,0.6940550208091736
634,0.6950454711914062
635,0.6941136717796326
636,0.6942805051803589
637,0.6942679286003113
638,0.6941906809806824
639,0.6987121105194092
640,0.6942380666732788
641,0.6941056251525879
642,0.693840742111206
643,0.6938226819038391
644,0.6940592527389526
645,0.6937023997306824
646,0.6937692761421204
647,0.693726122379303
648,0.6938838958740234
649,1.1548975706100464
650,0.9798136353492737
651,1.125335693359375
652,1.0237362384796143
653,1.0134944915771484
654,1.1215124130249023
655,0.9405654668807983
656,1.0796653032302856
657,1.0083924531936646
658,1.002642273902893
659,1.0233691930770874
660,0.9174673557281494
661,0.9502245783805847
662,0.9459623098373413
663,0.8826141357421875
664,0.9053459167480469
665,0.8280119299888611
666,0.8355604410171509
667,0.8143583536148071
668,0.8161617517471313
669,0.8449708819389343
670,0.8433733582496643
671,0.834514856338501
672,0.8059335947036743
673,0.9047290682792664
674,0.8312907814979553
675,0.7987515926361084
676,0.7844076156616211
677,0.8316653966903687
678,0.7486276626586914
679,0.7865443825721741
680,0.7194245457649231
681,0.7055160999298096
682,0.7185790538787842
683,0.7013465166091919
684,0.6944398880004883
685,0.6994799375534058
686,0.6935464143753052
687,0.6943034529685974
688,0.694713830947876
689,0.6935036778450012
690,0.7498035430908203
691,1.069985032081604
692,0.9665982723236084
693,0.7479085326194763
694,0.7539987564086914
695,0.7499830722808838
696,0.7030650973320007
697,0.6931987404823303
698,0.6934590339660645
699,0.6932257413864136
700,0.6932579874992371
701,0.6934106349945068
702,0.6938807368278503
703,0.6941892504692078
704,0.6938636898994446
705,0.6936987638473511
706,0.6935755610466003
707,0.7048763632774353
708,0.6947897672653198
709,0.6939531564712524
710,0.6940401792526245
711,0.6945600509643555
712,0.6936569809913635
713,0.6951192617416382
714,0.6942499876022339
715,0.6937135457992554
716,0.6937095522880554
717,0.6939626336097717
718,0.6937065124511719
719,0.6934891939163208
720,0.6935936808586121
721,0.693746030330658
722,0.6939862966537476
723,0.6937329769134521
724,0.6935879588127136
725,0.693517804145813
726,0.6944379806518555
727,0.6938657164573669
728,0.6943358182907104
729,0.7109886407852173
730,0.7047224044799805
731,0.6966873407363892
732,0.6985852122306824
733,0.7998479604721069
734,0.8152399063110352
735,0.7271559238433838
736,0.7000791430473328
737,0.6940153241157532
738,0.6934739351272583
739,0.6996636390686035
740,0.7141382694244385
741,0.6970809698104858
742,0.6936874985694885
743,0.6954787969589233
744,0.6936726570129395
745,0.6934224367141724
746,0.6934569478034973
747,0.6939449906349182
748,0.6966832876205444
749,0.6933729648590088
750,0.6939241886138916
751,0.693648099899292
752,0.6935123205184937
753,0.693366289138794
754,0.6936436891555786
755,0.693726658821106
756,0.6938551068305969
757,0.6934157013893127
758,0.6933906078338623
759,0.9476625323295593
760,0.9845268726348877
761,0.8675751090049744
762,0.805768609046936
763,0.7410205006599426
764,1.0405235290527344
765,0.7661228775978088
766,0.7255993485450745
767,0.7282973527908325
768,0.6936686038970947
769,0.6937054395675659
770,0.6933229565620422
771,0.6940228939056396
772,0.6934471130371094
773,0.7187196016311646
774,0.6935931444168091
775,0.693338930606842
776,0.6933046579360962
777,0.6934695243835449
778,0.6947435736656189
779,0.6938624382019043
780,0.6935510635375977
781,0.6937862634658813
782,0.6934596300125122
783,0.6932749152183533
784,0.693429708480835
785,0.6933352947235107
786,0.6940081119537354
787,0.693300187587738
788,0.6934747099876404
789,0.6934096813201904
790,0.6937055587768555
791,0.6936966776847839
792,0.6934955716133118
793,0.6944962739944458
794,0.6936264634132385
795,0.6934292316436768
796,0.6937919855117798
797,0.6936365962028503
798,0.6935230493545532
799,0.6934078931808472
800,0.6933333277702332
801,0.6934552192687988
802,0.693355143070221
803,0.6933712363243103
804,0.6964092254638672
805,0.6936784982681274
806,0.6933944225311279
807,0.694800615310669
808,0.6933159828186035
809,0.693280816078186
810,0.693434476852417
811,0.6933942437171936
812,0.6933742165565491
813,0.6932973265647888
814,0.6933698058128357
815,0.6932944655418396
816,0.6934609413146973
817,0.6933959722518921
818,0.6935110092163086
819,0.6933846473693848
820,0.6933499574661255
821,0.6934274435043335
822,0.6933209896087646
823,0.6933883428573608
824,0.6938560009002686
825,0.69354248046875
826,0.6933313012123108
827,0.693988025188446
828,0.6936558485031128
829,0.6938735842704773
830,0.6934903860092163
831,0.6935584545135498
832,0.6937094330787659
833,0.6934424638748169
834,0.693503737449646
835,0.6934252381324768
836,0.693438708782196
837,0.693549633026123
838,0.6938599944114685
839,0.6937723755836487
840,0.6935770511627197
841,0.6934980750083923
842,0.6935287117958069
843,0.6939009428024292
844,0.6936299800872803
845,0.6934728026390076
846,0.6936385631561279
847,0.6936059594154358
848,0.6936937570571899
849,0.6959468722343445
850,0.6949940919876099
851,0.6937346458435059
852,0.6937079429626465
853,0.6938514709472656
854,0.6934888362884521
855,0.6935449838638306
856,0.6947347521781921
857,0.6934303641319275
858,0.6936410069465637
859,0.6936796307563782
860,0.6934933066368103
861,0.6934320330619812
862,0.6935542225837708
863,0.6935991048812866
864,0.693523645401001
865,0.6935077905654907
866,0.6937021017074585
867,0.6935083270072937
868,0.6934441328048706
869,0.6936238408088684
870,0.6938576698303223
871,0.693500816822052
872,0.6934152245521545
873,0.6938650012016296
874,0.6934143304824829
875,0.6944162845611572
876,0.6937586069107056
877,1.1806292533874512
878,1.2214584350585938
879,0.9757604598999023
880,0.9180595278739929
881,0.7501240372657776
882,0.8562695980072021
883,0.7480226159095764
884,0.6945152282714844
885,0.6936367750167847
886,0.6934530735015869
887,0.6934993267059326
888,0.6938412189483643
889,0.7089738249778748
890,0.6936241984367371
891,0.6936903595924377
892,0.6943782567977905
893,0.6936681270599365
894,0.6936527490615845
895,0.6957711577415466
896,0.694073498249054
897,0.6943333745002747
898,0.6939398050308228
899,0.6937499642372131
900,0.6937342286109924
901,0.6937052607536316
902,0.6935632228851318
903,0.6937816143035889
904,0.6935520172119141
905,0.6935118436813354
906,0.6935204267501831
907,0.6939701437950134
908,0.6939846873283386
909,0.6940215229988098
910,0.7021786570549011
911,0.6950323581695557
912,0.6945468187332153
913,0.694054901599884
914,0.6938953399658203
915,0.6937649250030518
916,0.6935822367668152
917,0.693614661693573
918,0.6937350630760193
919,0.6937501430511475
920,0.7396378517150879
921,0.825739860534668
922,0.752414345741272
923,0.6976405382156372
924,0.693922758102417
925,0.7120179533958435
926,0.6951885223388672
927,0.6959879398345947
928,0.6942687034606934
929,0.6943233609199524
930,0.7902100086212158
931,0.6948302984237671
932,0.6943687200546265
933,0.6937496066093445
934,0.6938766837120056
935,0.69426429271698
936,0.6938806772232056
937,0.6939956545829773
938,0.6965583562850952
939,0.7029533982276917
940,0.6937559247016907
941,0.6956374049186707
942,0.6939111351966858
943,0.6937696933746338
944,0.6935811638832092
945,0.6935294270515442
946,0.6937627792358398
947,0.6938542127609253
948,0.6934895515441895
949,0.6938492059707642
950,0.6938024759292603
951,0.6936585307121277
952,0.6934790015220642
953,0.693538248538971
954,0.6934725642204285
955,0.6937007904052734
956,0.6936594843864441
957,0.6938913464546204
958,0.6937516331672668
959,0.6935567259788513
960,0.6934000253677368
961,0.6936312317848206
962,0.6934676170349121
963,0.6934564113616943
964,0.6934512853622437
965,0.6934029459953308
966,0.6935256719589233
967,0.6934949159622192
968,0.6934218406677246
969,0.6933855414390564
970,0.6934176087379456
971,0.693406343460083
972,0.6936330795288086
973,0.6934905052185059
974,0.6934234499931335
975,0.6933870911598206
976,0.6933805346488953
977,0.6935594081878662
978,0.6935724020004272
979,0.6933655142784119
980,0.6939738392829895
981,0.6935077905654907
982,0.6937617659568787
983,0.6948519349098206
984,0.694028913974762
985,0.6939424276351929
986,0.6942858099937439
987,0.6935826539993286
988,0.6939212679862976
989,0.6937311887741089
990,0.6942645311355591
991,0.6934773921966553
992,0.693581223487854
993,0.69349205493927
994,0.6935164332389832
995,0.6934495568275452
996,0.6954864859580994
997,0.6936700940132141
998,0.6934912204742432
999,0.6934624910354614
1000,0.6934193968772888
1001,0.6936519145965576
1002,0.6936183571815491
1003,0.693439781665802
1004,0.6942697167396545
1005,0.6937704086303711
1006,0.6934491395950317
1007,0.6933779716491699
1008,0.7033028602600098
1009,0.8826687932014465
1010,0.6933085918426514
1011,0.6962212324142456
1012,0.6943982839584351
1013,0.693361759185791
1014,0.6932876706123352
1015,0.6933439373970032
1016,0.6933467984199524
1017,0.6936290264129639
1018,0.6932572722434998
1019,0.6933167576789856
1020,0.6932778358459473
1021,0.6932982206344604
1022,0.6932227611541748
1023,0.6932435631752014
1024,0.693275511264801
1025,0.6933896541595459
1026,0.6932164430618286
1027,0.6932393312454224
1028,0.6935492157936096
1029,0.6932331919670105
1030,0.6932199001312256
1031,0.6933267116546631
1032,0.6932387351989746
1033,0.6932461857795715
1034,0.6932392120361328
1035,0.6932860016822815
1036,0.6932927966117859
1037,0.693276584148407
1038,0.6934062242507935
1039,0.6934225559234619
1040,0.6933501362800598
1041,0.6933501362800598
1042,0.6934109926223755
1043,0.6934165358543396
1044,0.6933274269104004
1045,0.693331241607666
1046,0.693385124206543
1047,0.6933616995811462
1048,0.6933081150054932
1049,0.6933726072311401
1050,0.6933082938194275
1051,0.6934728622436523
1052,0.6934595704078674
1053,0.6936320662498474
1054,0.6935735940933228
1055,0.6937209963798523
1056,0.6935353875160217
1057,0.693783164024353
1058,0.6933659911155701
1059,0.6933736801147461
1060,0.6935021281242371
1061,0.6934429407119751
1062,0.6933903098106384
1063,0.6935639977455139
1064,0.6933715343475342
1065,0.6936560869216919
1066,0.6933345794677734
1067,0.6933393478393555
1068,0.6937421560287476
1069,0.7040556073188782
1070,0.6939705610275269
1071,0.6976101398468018
1072,0.6942873597145081
1073,0.6936165690422058
1074,0.6934061050415039
1075,0.6933675408363342
1076,0.6933801770210266
1077,0.6933148503303528
1078,0.693338930606842
1079,0.6932870149612427
1080,0.6933247447013855
1081,0.6932920217514038
1082,0.6934590339660645
1083,0.6932632923126221
1084,0.693271279335022
1085,0.6932801604270935
1086,0.6932626366615295
1087,0.6932690143585205
1088,0.6932529807090759
1089,0.6933426856994629
1090,0.6932516694068909
1091,0.6932327747344971
1092,0.6932973265647888
1093,0.6933275461196899
1094,0.6933460235595703
1095,0.6932374835014343
1096,0.6932746171951294
1097,0.695122241973877
1098,0.6932282447814941
1099,0.69331294298172
1100,0.6932308077812195
1101,0.693354070186615
1102,0.6932635307312012
1103,0.693220853805542
1104,0.6933085918426514
1105,0.6932137608528137
1106,0.6933679580688477
1107,0.6932318210601807
1108,0.693213164806366
1109,0.6932216286659241
1110,0.6932348012924194
1111,0.6932443380355835
1112,0.6932199001312256
1113,0.6932319402694702
1114,0.6932456493377686
1115,0.6933186650276184
1116,0.6932028532028198
1117,0.6943820714950562
1118,0.6932437419891357
1119,0.6932491064071655
1120,0.6932650804519653
1121,0.6932806968688965
1122,0.6932719945907593
1123,0.6932878494262695
1124,0.6932452917098999
1125,0.6932458281517029
1126,0.6932283043861389
1127,0.6932272911071777
1128,0.6932390928268433
1129,0.6932493448257446
1130,0.6932646036148071
1131,0.6932250261306763
1132,0.6932492256164551
1133,0.6933561563491821
1134,0.6932464838027954
1135,0.6932305097579956
1136,0.6932463049888611
1137,0.6932401061058044
1138,0.693223774433136
1139,0.693219006061554
1140,0.6932502388954163
1141,0.6932366490364075
1142,0.6932402849197388
1143,0.6932072639465332
1144,0.6932457685470581
1145,0.6932171583175659
1146,0.693211019039154
1147,0.6932013034820557
1148,0.6932097673416138
1149,0.6932117342948914
1150,0.6932069063186646
1151,0.6932342052459717
1152,0.6932151317596436
1153,0.6932241916656494
1154,0.6932177543640137
1155,0.6932038068771362
1156,0.693203330039978
1157,0.6932332515716553
1158,0.6932024955749512
1159,0.6931993961334229
1160,0.6932082772254944
1161,0.6932072639465332
1162,0.6933637857437134
1163,0.693214476108551
1164,0.6931954622268677
1165,0.6931995153427124
1166,0.6932013034820557
1167,0.6931989789009094
1168,0.6931988000869751
1169,0.693211019039154
1170,0.6932135224342346
1171,0.6932024955749512
1172,0.693220317363739
1173,0.6932213306427002
1174,0.6932043433189392
1175,0.6932191252708435
1176,0.6931964159011841
1177,0.6932075023651123
1178,0.6932228803634644
1179,0.6932153105735779
1180,0.6931999921798706
1181,0.6932405829429626
1182,0.6932011842727661
1183,0.6931990385055542
1184,0.6932084560394287
1185,0.6931983232498169
1186,0.6932069063186646
1187,0.6932337880134583
1188,0.6932048797607422
1189,0.6932014226913452
1190,0.6931988596916199
1191,0.6931970715522766
1192,0.6932174563407898
1193,0.6932041049003601
1194,0.6931974291801453
1195,0.693202555179596
1196,0.6931970715522766
1197,0.6932050585746765
1198,0.6931940317153931
1199,0.6932017207145691
1200,0.6932263374328613
1201,0.6932085156440735
1202,0.6932212114334106
1203,0.6932337880134583
1204,0.6932085752487183
1205,0.6932113170623779
1206,0.6932179927825928
1207,0.6932214498519897
1208,0.6932178735733032
1209,0.6933863759040833
1210,0.6932094693183899
1211,0.6932033896446228
1212,0.6932375431060791
1213,0.6932121515274048
1214,0.6932531595230103
1215,0.6932114362716675
1216,0.6932214498519897
1217,0.6932553052902222
1218,0.6932015419006348
1219,0.6932138204574585
1220,0.6936081051826477
1221,0.6941559314727783
1222,0.7782941460609436
1223,0.7311471700668335
1224,0.7730829119682312
1225,0.7206122875213623
1226,0.7242497801780701
1227,0.6933128833770752
1228,0.6933834552764893
1229,0.6944704055786133
1230,0.6933826804161072
1231,0.6934215426445007
1232,0.6933411359786987
1233,0.6936725378036499
1234,0.6933246850967407
1235,0.6938223242759705
1236,0.6935892105102539
1237,0.6942819356918335
1238,0.6935673356056213
1239,0.6936367750167847
1240,0.6933548450469971
1241,0.6934617161750793
1242,0.6934672594070435
1243,0.6934468150138855
1244,0.6934186220169067
1245,0.69339919090271
1246,0.6933300495147705
1247,0.6933314800262451
1248,0.6933221220970154
1249,0.6932691335678101
1250,0.6933336853981018
1251,0.693386435508728
1252,0.6934553980827332
1253,0.6933484077453613
1254,0.6932610273361206
1255,0.6932498216629028
1256,0.6932390928268433
1257,0.6935389041900635
1258,0.6933297514915466
1259,0.693569004535675
